Identifier,db,doi,Type,Author,Title,Year,Abstract,Keywords,BibliographyType,ISBN,Journal,Volume,Number,Month,Pages,Address,URL,Booktitle,Edition,Series,Editor,Publisher,Abstract,Keywords
"6472115",IEEE,"10.1109/JETCAS.2013.2243032",Article,"Lazarescu, M. T.","Design of a WSN Platform for Long-Term Environmental Monitoring for IoT Applications",2013,"The Internet of Things (IoT) provides a virtual view, via the Internet Protocol, to a huge variety of real life objects, ranging from a car, to a teacup, to a building, to trees in a forest. Its appeal is the ubiquitous generalized access to the status and location of any “thing” we may be interested in. Wireless sensor networks (WSN) are well suited for long-term environmental data acquisition for IoT representation. This paper presents the functional design and implementation of a complete WSN platform that can be used for a range of long-term environmental monitoring IoT applications. The application requirements for low cost, high number of sensors, fast deployment, long lifetime, low maintenance, and high quality of service are considered in the specification and design of the platform and of all its components. Low-effort platform reuse is also considered starting from the specifications and at all design levels for a wide array of related monitoring applications.","IP networks;Internet of Things;data acquisition;environmental monitoring (geophysics);environmental science computing;quality of service;sensor placement;telecommunication network reliability;wireless sensor networks;Internet Protocol;Internet-of-Things;IoT application;IoT representation;WSN platform;functional design;long-term environmental data acquisition;long-term environmental monitoring;network lifetime;quality of service;sensor deployment;ubiquitous generalized access;wireless sensor networks;Internet of Things (IoT);IoT applications;WSN optimized design;WSN platform;WSN protocol;long term environmental monitoring applications;wireless sensor networks (WSN)",7,"","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","3",1,"March","45-54","","","","","","",""
"Larsen201467",ScienceDirect,"10.1016/B978-0-12-420232-0.00002-7",InCollection,"Larsen, Steen & Lee, Ben","Chapter Two - Survey on System I/O Hardware Transactions and Impact on Latency, Throughput, and Other Factors",2014,"Abstract Computer system input/output (I/O) has evolved with processor and memory technologies in terms of reducing latency, increasing bandwidth, and other factors. As requirements increase for I/O, such as networking, storage, and video, descriptor-based direct memory access (DMA) transactions have become more important in high-performance systems to move data between I/O adapters and system memory buffers. DMA\ transactions are done with hardware engines below the software protocol abstraction layers in all systems other than rudimentary embedded controllers. Central processing unit (CPUs) can switch to other tasks by offloading hardware DMA\ transfers to the I/O adapters. Each I/O interface has one or more separately instantiated descriptor-based DMA\ engines optimized for a given I/O port. I/O transactions are optimized by accelerator functions to reduce latency, improve throughput, and reduce CPU\ overhead. This chapter surveys the current state of high-performance I/O architecture advances and explores benefits and limitations. With the proliferation of CPU\ multicores within a system, multi-GB/s ports, and on-die integration of system functions, changes beyond the techniques surveyed may be needed for optimal I/O architecture performance. ","Input/output, Processors, Controllers, Memory, DMA, Latency, Throughput, Power ",5,"","","92",,"","67 - 104","","http://www.sciencedirect.com/science/article/pii/B9780124202320000027","","","Advances in Computers","Hurson, Ali","Elsevier"
"6733370",IEEE,"10.1109/TEVC.2013.2281544",Article,"Langdon, W. B. & Harman, M.","Optimizing Existing Software With Genetic Programming",2015,"We show that the genetic improvement of programs (GIP) can scale by evolving increased performance in a widely-used and highly complex 50000 line system. Genetic improvement of software for multiple objective exploration (GISMOE) found code that is 70 times faster (on average) and yet is at least as good functionally. Indeed, it even gives a small semantic gain.","genetic algorithms;software engineering;GIP;GISMOE;genetic improvement of programs;genetic improvement of software for multiple objective exploration;genetic programming;software optimization;Complexity theory;DNA;Genetic programming;Grammar;Semantics;Software;${\rm Bowtie2}^{GP}$;Automatic software reengineering;genetic programming (GP);multiple objective exploration;search based software engineering (SBSE)",7,"","IEEE Transactions on Evolutionary Computation","19",1,"Feb","118-135","","","","","","",""
"Kumar:2007:ESI:1210268.1210270",ACM,"10.1145/1210268.1210270",Article,"Kumar, Nagendra J.; Asokan, Vasanth; Shivshankar, Siddhartha & Dean, Alexander G.","Efficient Software Implementation of Embedded Communication Protocol Controllers Using Asynchronous Software Thread Integration with Time- and Space-efficient Procedure Calls",2007,"The overhead of context switching limits efficient scheduling of multiple concurrent threads on a uniprocessor when real-time requirements exist. A software-implemented protocol controller may be crippled by this problem. The available idle time may be too short to recover through context switching, so only the primary thread can execute during message activity, slowing the secondary threads and potentially missing deadlines. Asynchronous software thread integration (ASTI) uses coroutine calls and integration, letting threads make independent progress efficiently, and reducing the needed context switches. We demonstrate the methods with a software implementation of an automotive communication protocol (J1850) and several secondary threads.","Asynchronous software thread integration, J1850, fine-grain concurrency, hardware to software migration, software-implemented communication protocol controllers",7,"","ACM Trans. Embed. Comput. Syst.","6",1,"February","","New York, NY, USA","http://doi.acm.org/10.1145/1210268.1210270","","","","","ACM"
"6575497",IEEE,"10.1109/BSN.2013.6575497",InProceedings,"Kugler, P.; Nordhus, P. & Eskofier, B.","Shimmer, Cooja and Contiki: A new toolset for the simulation of on-node signal processing algorithms",2013,"Wearable sensors are widely used for data collection in many applications. Ssensor nodes have also been applied for real-time applications, e.g. for ECG analysis or activity and fall detection. Processing of the sensor data is either done on an external device or on the node itself. While on-node processing reduces data rate and increases battery life, development and testing can be time-consuming. To allow faster implementation of such algorithms, we propose a simulation framework for the Shimmer platform using the Cooja simulator, MSPSim and the Contiki operating system. We provide the simulator and example applications compatible with the ShimmerConnect protocol, allowing streaming of raw and pre-processed sensor data to MATLAB, LabView and Android. Additionally, a simple activity and fall detection algorithm was implemented on the sensor node and evaluated using both the simulator and real hardware. In the future this will allow rapid development and testing of on-node pre-processing algorithms.","Bluetooth;Hardware;Operating systems;Sensors;Testing;Wireless communication;Wireless sensor networks",6,"","","",,"May","1-6","","","2013 IEEE International Conference on Body Sensor Networks","","","",""
"Kuan2014",SpringerLink,"10.1007/s11265-013-0750-6",Article,"Kuan, Chi-Bang; Li, Jia-Jhe; Chen, Chung-Kai & Lee, Jenq-Kuen","C++ Support and Applications for Embedded Multicore DSP Systems",2014,"In recent years embedded systems have entered the multicore era. As the number of cores keeps growing in embedded systems, it becomes more important to provide programming support which considers embedded system constraints and in the meanwhile helps utilize multicore systems. So far though C still dominates embedded programming, C++ is gaining in importance in parallel programming. It is promising to support C++ for embedded multicore systems. However, embedded systems usually have tight resource budgets, and C++ is commonly considered having huge code size that embedded systems can not afford. Therefore, in this paper we investigate the code size requirement of a C++ library and propose a layered design to provide a code size aware library support. On the other hand, to utilize embedded multicore systems, we employ C++ linguistic features to facilitate embedded multicore programming. With C++, we incorporate high-level abstractions and design patterns into the programming support to enhance low-level programming APIs that can be used to exploit DSPs, SIMD instructions, and DMAs on embedded multicore systems. At last, we evaluate our C++ support with a Blur and a JPEG program. Our result on a dual-DSP platform shows that we can obtain speedups of 3.32 and 3.09 for the Blur and JPEG program, respectively.","",7,"","Journal of Signal Processing Systems","75",2,"May","109--122","","https://doi.org/10.1007/s11265-013-0750-6","","","","",""
"4400379",IEEE,"10.1109/EURCON.2007.4400379",InProceedings,"Krystosik, A.","Model Checking in Concurrent Programming Teaching",2007,"The paper presents an application of model checking in teaching a concurrent programming. The success of this approach is based on features of DT-CSM automata and EMLAN modeling language. EMLAN is a C-like, high level language for modeling and model checking of embedded systems. The language is equipped with a lot of synchronization mechanisms (semaphores, mutexes, monitors). This allows easy modeling and verification of concurrent, cooperating tasks, which is very useful for educational purposes. As an example, a typical student exercise: a producer-consumer is given.","computer science education;distributed programming;embedded systems;finite state machines;program verification;specification languages;synchronisation;DT-CSM automata;EMLAN C-like high level language;EMLAN modeling language;concurrent programming teaching;embedded system model checking;synchronization mechanisms;Automata;Computer science;Concurrent computing;Education;Embedded system;Error correction;Information technology;Logic;Paper technology;Programming profession;Modeling;Software verification and validation;Teaching",6,"","","",,"Sept","2390-2396","","","EUROCON 2007 - The International Conference on "Computer as a Tool"","","","",""
"Kriaa2008",SpringerLink,"10.1007/s10766-007-0042-5",Article,"Kriaa, Lobna; Bouchhima, Aimen; Gligor, Marius; Fouillart, Anne-Marie; Pétrot, Fréderic & Jerraya, Ahmed-Amine","Parallel Programming of Multi-processor SoC: A HW--SW Interface Perspective",2008,"For the design of classic computers the parallel programming concept is used to abstract HW/SW interfaces during high level specification of application software. The software is then adapted to existing multiprocessor platforms using a low level software layer that implements the programming model. Unlike classic computers, the design of heterogeneous MPSoC includes also building the processors and other kind of hardware components required to execute the software. In this case, the programming model hides both hardware and software refinements. This paper deals with parallel programming models to abstract both hardware and software interfaces in the case of heterogeneous MPSoC design. Different abstraction levels will be needed. For the long term, the use of higher level programming models will open new vistas for optimization and architecture exploration like CPU/RTOS tradeoffs.","",7,"","International Journal of Parallel Programming","36",1,"Feb","68--92","","https://doi.org/10.1007/s10766-007-0042-5","","","","",""
"4394196",IEEE,"10.1109/PIMRC.2007.4394196",InProceedings,"Koutsoubelias, M. & Lalis, S.","Design and Implementation of an Extensible Architecture for the Efficient Remote Access of Simple RFID-Readers",2007,"This paper describes a software architecture for the remote monitoring of warehouses equipped with simple RFID reader devices. Its main design objective is to enable a flexible and efficient integration of resource constrained readers that may be implemented as low-cost embedded systems, while allowing higher-level middleware components to access them in a transparent way. The proposed design has been implemented in a Linux-based environment and is currently being tested in conjunction with early prototypes of simple RFID readers that are accessed over low-bandwidth.","embedded systems;radiofrequency identification;software architecture;telecontrol;warehouse automation;efficient remote access;extensible architecture;higher-level middleware components;low-cost embedded systems;simple RFID-readers;software architecture;Computer architecture;Hardware;Information filtering;Information filters;Middleware;Mobile communication;Protocols;Radiofrequency identification;Remote monitoring;Testing",6,"","","",,"Sept","1-5","","","2007 IEEE 18th International Symposium on Personal, Indoor and Mobile Radio Communications","","","",""
"Kokkonen2015",SpringerLink,"10.1007/978-3-319-23126-6_23",InBook,"Kokkonen, Tero; Hämäläinen, Timo; Silokunnas, Marko; Siltanen, Jarmo; Zolotukhin, Mikhail & Neijonen, Mikko","Analysis of Approaches to Internet Traffic Generation for Cyber Security Research and Exercise",2015,"Because of the severe global security threat of malwares, vulnerabilities and attacks against networked systems cyber-security research, training and exercises are required for achieving cyber resilience of organizations. Especially requirement for organizing cyber security exercises has become more and more relevant for companies or government agencies. Cyber security research, training and exercise require closed Internet like environment and generated Internet traffic. JAMK University of Applied Sciences has built a closed Internet-like network called Realistic Global Cyber Environment (RGCE). The traffic generation software for the RGCE is introduced in this paper. This paper describes different approaches and use cases to Internet traffic generation. Specific software for traffic generation is created, to which no existing traffic generation solutions were suitable.","",5,"978-3-319-23126-6","","",,"","254--267","Cham","https://doi.org/10.1007/978-3-319-23126-6_23","Internet of Things, Smart Spaces, and Next Generation Networks and Systems: 15th International Conference, NEW2AN 2015, and 8th Conference, ruSMART 2015, St. Petersburg, Russia, August 26-28, 2015, Proceedings","","","Balandin, Sergey; Andreev, Sergey & Koucheryavy, Yevgeni","Springer International Publishing"
"4624024",IEEE,"10.1109/NCM.2008.165",InProceedings,"Kim, D. G.; Lee, S. M. & Shin, D. R.","Design of the Operating System Virtualization on L4 Microkernel",2008,"The importance of the virtualization in embedded computing area is currently emerging. The virtualization can enhance system flexibility by enabling the concurrent execution of an application OS and a real-time OS (RTOS) on the same processor. L4 microkernel can be used as an efficient hypervisor which provides environment for operating systems virtualization. In order to run the application OSes on L4 microkernel, the application OSes should be adapted. The source code of Linux kernel can be readily accessed and modified. Hence, the Linux kernel is chosen as virtualized operating systems. In this paper, the architecture for virtualization of Linux kernel which is based on L4 microkernel is proposed.","Linux;operating system kernels;virtual machines;L4 microkernel;Linux kernel virtualization;concurrent execution;embedded computing;hypervisor;operating system virtualization;real-time operating system;system flexibility;Application software;Application virtualization;Embedded computing;Kernel;Linux;Operating systems;Platform virtualization;Real time systems;Virtual machine monitors;Yarn",6,"","","1",,"Sept","307-310","","","2008 Fourth International Conference on Networked Computing and Advanced Information Management","","","",""
"4725258",IEEE,"10.1109/ISPA.2008.138",InProceedings,"Khezri, M.; Sarram, M. A. & Adibniya, F.","Simplifying Concurrent Programming of Networked Embedded Systems",2008,"TinyOS is the current state of the art in operating systems for sensor network research. Event- based programming model of TinyOS presents concept of Task to allow postponing processing. For little processing and memory overhead and to avoid race conditions, tasks are non-preemptive. This causes executing long running task reduce system responsiveness. In general two approaches suggested for solving this problem: cooperative and multithreaded multitasking. In this paper we propose a new TinyOS task scheduler to integrate these approaches with new type of tasks. We argue that this approach improves the overall system responsiveness without concerning about data races or complicate programming for developers.","multi-threading;operating systems (computers);processor scheduling;telecommunication computing;wireless sensor networks;TinyOS;concurrent programming;cooperative multitasking;event-based programming model;memory overhead;multithreaded multitasking;networked embedded systems;operating systems;postponing processing;sensor network;task scheduler;Delay;Embedded system;Job shop scheduling;Multitasking;Operating systems;Programming profession;Sensor systems;Sensor systems and applications;Wireless sensor networks;Yarn;Cooperative;Embedded System;Multitasking;Scheduler;TinyOS;Yield",6,"","","",,"Dec","993-998","","","2008 IEEE International Symposium on Parallel and Distributed Processing with Applications","","","",""
"5456987",IEEE,"10.1109/DATE.2010.5456987",InProceedings,"Khaligh, R. S. & Radetzki, M.","Modeling constructs and kernel for parallel simulation of accuracy adaptive TLMs",2010,"We present a set of modeling constructs accompanied by a high performance simulation kernel for accuracy adaptive transaction level models. In contrast to traditional, fixed accuracy TLMs, accuracy of adaptive TLMs can be changed during simulation to the level which is most suitable for a given use case and scenario. Ad-hoc development of adaptive models can result in complex models, and the implementation detail of adaptivity mechanisms can obscure the actual logic of a model. To simplify and enable systematic development of adaptive models, we have identified several mechanisms which are applicable to a wide variety of models. The proposed constructs relieve the modeler from low level implementation details of those mechanisms. We have developed an efficient, light-weight simulation kernel optimized for the proposed constructs, which enables parallel simulation of large models on widely available, low-cost multi-core simulation hosts. The modeling constructs and the kernel have been evaluated using industrial benchmark applications.","operating system kernels;transaction processing;accuracy adaptive transaction level model;ad-hoc development;adaptive TLM;adaptive models systematic development;adaptivity mechanisms;high performance simulation kernel;light weight simulation kernel;low cost multicore simulation hosts;parallel simulation;Adaptive systems;Computational modeling;Concurrent computing;Context modeling;Discrete event simulation;Embedded system;Kernel;Logic;Natural languages;Performance loss",6,"","","",,"March","1183-1188","","","2010 Design, Automation Test in Europe Conference Exhibition (DATE 2010)","","","",""
"5775121",IEEE,"10.1049/ic.2010.0141",InProceedings,"Khaligh, R. S. & Radetzki, M.","A dynamic load balancing method for parallel simulation of accuracy adaptive TLMs",2010,"In this paper we present a load balancing method for parallel simulation of accuracy adaptive transaction level models. In contrast to traditional fixed accuracy TLMs, timing accuracy of adaptive TLMs changes during simulation. This makes the computation and synchronization characteristics of the models variable, and practically prohibits the use of static load balancing. To deal with this issue, we present a light-weight load balancing method which takes advantage of, and can be easily incorporated with the simulation time synchronization scheme used in parallel TLM simulation. We have developed a high performance parallel simulation kernel based on the proposed method, and our experiments using the developed kernel show the effectiveness of the proposed approach in a realistic scenario.","discrete event simulation;resource allocation;accuracy adaptive TLM;dynamic load balancing method;high performance parallel simulation kernel;parallel simulation;simulation time synchronization scheme",6,"","","",,"Sept","1-6","","","2010 Forum on Specification Design Languages (FDL 2010)","","","",""
"4292873",IEEE,"10.1109/SAHCN.2007.4292873",InProceedings,"Karpinski, M. & Cahill, V.","High-Level Application Development is Realistic for Wireless Sensor Networks",2007,"Programming wireless sensor network (WSN) applications is known to be a difficult task. Part of the problem is that the resource limitations of typical WSN nodes force programmers to use relatively low-level techniques to deal with the logical concurrency and asynchronous event handling inherent in these applications. In addition, existing general-purpose, node-level programming tools only support the networked nature of WSN applications in a limited way and result in application code that is hardly portable across different software platforms. All of this makes programming a single device a tedious and error-prone task. To address these issues we propose a high-level programming model that allows programmers to express applications as hierarchical state machines and to handle events and application concurrency in a way similar to imperative synchronous languages. Our program execution model is based on static scheduling what allows for standalone application analysis and testing. For deployment, the resulting programs are translated into efficient sequential C code. A prototype compiler for TinyOS has been implemented and its evaluation in described in this paper.","C++ language;wireless sensor networks;TinyOS;asynchronous event handling;hierarchical state machines;high-level application development;high-level programming model;logical concurrency;node-level programming tools;nodes force programmers;resource limitations;sequential C code;software platforms;synchronous languages;wireless sensor networks;Application software;Computer languages;Computer science;Concurrent computing;Hardware;Operating systems;Peer to peer computing;Programming profession;Prototypes;Wireless sensor networks",6,"","","",,"June","610-619","","","2007 4th Annual IEEE Communications Society Conference on Sensor, Mesh and Ad Hoc Communications and Networks","","","",""
"Jungck2011",SpringerLink,"10.1007/978-1-4302-4159-1_19",InBook,"Jungck, Peder; Duncan, Ralph & Mulcahy, Dwight","Descriptor Type and Operations",2011,"packetC provides data types that do not appear in standard C but do provide significant support for packet-processing applications. These data types are often extensions of familiar C types. The extended data type described in this chapter is descriptors. This chapter is divided into two different approaches. The first part of this chapter is focused on simply covering examples of descriptors and the packetC standard include file protocols.ph. The second part of this chapter covers an in-depth view into the background of the descriptors and how they operate under the hood as these are new to packetC.","",5,"978-1-4302-4159-1","","",,"","205--214","Berkeley, CA","https://doi.org/10.1007/978-1-4302-4159-1_19","packetC Programming","","","","Apress"
"6926617",IEEE,"10.1109/ICCSE.2014.6926617",InProceedings,"Jihua, Ye & Wang, W.","Research and design of solar photovoltaic power generation monitoring system based on TinyOS",2014,"In this paper, in order to solve management problems and field maintenance difficult issues existing in the process of PV power generation, we have designed a remote intelligent monitoring system based on TinyOS for monitoring and management. This system had implemented remote monitoring and reverse control by host computer, ARM gateways, wireless sensor networks and other components.","microcontrollers;photovoltaic power systems;power system measurement;wireless sensor networks;ARM gateways;PV power generation;TinyOS;field maintenance;host computer;management problems;remote intelligent monitoring system;remote monitoring;reverse control;wireless sensor networks;Computers;Data analysis;Logic gates;Monitoring;Routing;Wireless communication;Wireless sensor networks;IOT;TinyOS;node;remote monitoring",6,"","","",,"Aug","1020-1023","","","2014 9th International Conference on Computer Science Education","","","",""
"Jahier:2016:RRP:2906363.2906372",ACM,"10.1145/2906363.2906372",InProceedings,"Jahier, Erwan","RDBG: A Reactive Programs Extensible Debugger",2016,"Debugging reactive programs requires to provide a lot of inputs -- at each reaction step. Moreover, because a reactive system reacts to an environment it tries to control, providing realistic inputs can be hard. The same considerations apply for automatic testing. This work take advantage on previous work on automated testing of reactive programs that close this feedback loop.  This article demonstrates how to implement opportunistically such a debugging commands interpreter by taking advantage of an existing (ocaml) toplevel Read-Eval-Print Loop (REPL). Then it shows how a small kernel is enough to build a full-featured debugger with little effort. The given examples provide a tutorial for end-users that wish to write their own debugging primitives, fitting to their needs, or to tune existing ones.  An orthogonal contribution of this article is to present an efficient way to implement the debugger coroutining using continuations.  The Reactive programs DeBuGger (RDBG) prototype aims at being versatile and general enough to be able to deal with any reactive languages. We have experimented it on 2 synchronous programming: Lustre and Lutin.","Code Instrumentation, Compiler, Continuations, Dynamic Analysis, Interpreter, Monitor, Programmable Debuggers, Reactive systems, Synchronous languages",6,"978-1-4503-4320-6","","",,"","116--125","New York, NY, USA","http://doi.acm.org/10.1145/2906363.2906372","Proceedings of the 19th International Workshop on Software and Compilers for Embedded Systems","","SCOPES '16","","ACM"
"4686688",IEEE,"10.1109/TEPRA.2008.4686688",InProceedings,"Jadud, M. C.; Jacobsen, C. L.; Ritson, C. G. & Simpson, J.","Safe parallelism for robotic control",2008,"During the Spring 2008 semester at Olin College, we introduced the programming language occam-pi to undergraduates as part of their first course in robotics. Students were able to explore image processing and autonomous behavioral control in a parallel programming language on a small mobile robotics platform with just two weeks of tutorial instruction. Our experiences to date suggest that the language and tools we have developed allow the concise expression of complex robotic control systems, and enable the integration of events from the environment in a consistent and safe model for parallel control that is directly expressed in software.","control engineering education;educational courses;image processing;mobile robots;parallel languages;parallel programming;robot programming;autonomous behavioral control;complex robotic control system;image processing;mobile robotics;occam-pi programming language;parallel programming language;robotic course;safe parallelism;tutorial instruction;Computer languages;Control system synthesis;Educational institutions;Educational robots;Image processing;Mobile robots;Parallel programming;Parallel robots;Robot control;Springs",6,"","","",,"Nov","137-142","","","2008 IEEE International Conference on Technologies for Practical Robot Applications","","","",""
"Jackson2013",SpringerLink,"10.1007/978-3-642-37395-4_20",InBook,"Jackson, Michael","Formalism and Intuition in Software Engineering",2013,"A major and so far unmet challenge in software engineering is to achieve and act upon a clear and sound understanding of the relationship between formalism and intuition in the development process. The challenge is salient in the development of cyber-physical systems, in which the computer interacts with the human and physical world to ensure a behaviour there that satisfies the requirements of the systemś stakeholders. The nature of the computer as a formally defined symbol-processing engine invites a formal mathematical approach to software development. Contrary considerations militate against excessive reliance on formalism. The non-formal nature of the human and physical world, the complexity of system function, and the need for human comprehension at every level demand application of non-formal and intuitional knowledge, of insight and technique rather than calculation. The challenge, then, is to determine how these two facets of the development process---formalism and intuition---can work together most productively. This short essay describes some origins and aspects of the challenge and offers a perspective for addressing it.","",5,"978-3-642-37395-4","","",,"","335--347","Berlin, Heidelberg","https://doi.org/10.1007/978-3-642-37395-4_20","Perspectives on the Future of Software Engineering: Essays in Honor of Dieter Rombach","","","Münch, Jürgen & Schmid, Klaus","Springer Berlin Heidelberg"
"Jackson2009",SpringerLink,"10.1007/s10270-008-0105-0",Article,"Jackson, Ethan & Sztipanovits, Janos","Formalizing the structural semantics of domain-specific modeling languages",2009,"Model-based approaches to system design are now widespread and successful. These approaches make extensive use of model structure to describe systems using domain-specific abstractions, to specify and implement model transformations, and to analyze structural properties of models. In spite of its general importance the structural semantics of modeling languages are not well-understood. In this paper we develop the formal foundations for the structural semantics of domain-specific modeling languages (DSML), including the mechanisms by which metamodels specify the structural semantics of DSMLs. Additionally, we show how our formalization can complement existing tools, and how it yields algorithms for the analysis of DSMLs and model transformations.","",7,"","Software {\&} Systems Modeling","8",4,"Sep","451--478","","https://doi.org/10.1007/s10270-008-0105-0","","","","",""
"6059016",IEEE,"10.1109/ETFA.2011.6059016",InProceedings,"Inam, R.; Mäki-Turja, J.; Sjödin, M.; Ashjaei, S. M. H. & Afshar, S.","Support for hierarchical scheduling in FreeRTOS",2011,"This paper presents the implementation of a Hierarchical Scheduling Framework (HSF) on an open source real-time operating system (FreeRTOS) to support the temporal isolation between a number of applications, on a single processor. The goal is to achieve predictable integration and reusability of independently developed components or applications. We present the initial results of the HSF implementation by running it on an AVR 32-bit board EVK1100. The paper addresses the fixed-priority preemptive scheduling at both global and local scheduling levels. It describes the detailed design of HSF with the emphasis of doing minimal changes to the underlying FreeRTOS kernel and keeping its API intact. Finally it provides (and compares) the results for the performance measures of idling and deferrable servers with respect to the overhead of the implementation.","application program interfaces;object-oriented programming;operating system kernels;public domain software;real-time systems;scheduling;software reusability;API;AVR EVK1100;FreeRTOS kernel;application reusability;fixed-priority preemptive scheduling;global scheduling levels;hierarchical scheduling framework;independently developed component reusability;local scheduling levels;open source real-time operating system;predictable integration;single processor;temporal isolation;Job shop scheduling;Kernel;Processor scheduling;Real time systems;Schedules;Servers;fixed-priority scheduling;hierarchical scheduling framework;real-time systems",6,"","","",,"Sept","1-10","","","ETFA2011","","","",""
"Ierusalimschy2010",SpringerLink,"10.1007/978-3-642-11999-6_1",InBook,"Ierusalimschy, Roberto","Programming with Multiple Paradigms in Lua",2010,"Lua is a scripting language used in many industrial applications, with an emphasis on embedded systems and games. Two key points in the design of the language that led to its widely adoption are flexibility and small size. To achieve these two conflicting goals, the design emphasizes the use of few but powerful mechanisms, such as first-class functions, associative arrays, coroutines, and reflexive capabilities. As a consequence of this design, although Lua is primarily a procedural language, it is frequently used in several different programming paradigms, such as functional, object-oriented, goal-oriented, and concurrent programming, and also for data description.","",5,"978-3-642-11999-6","","",,"","1--12","Berlin, Heidelberg","https://doi.org/10.1007/978-3-642-11999-6_1","Functional and Constraint Logic Programming: 18th International Workshop, WFLP 2009, Brasilia, Brazil, June 28, 2009, Revised Selected Papers","","","Escobar, Santiago","Springer Berlin Heidelberg"
"Ierusalimschy20101",Scopus,"10.1007/978-3-642-11999-6_1",Article,"Ierusalimschy, R.","Programming with multiple paradigms in Lua",2010,"Lua is a scripting language used in many industrial applications, with an emphasis on embedded systems and games. Two key points in the design of the language that led to its widely adoption are flexibility and small size. To achieve these two conflicting goals, the design emphasizes the use of few but powerful mechanisms, such as first-class functions, associative arrays, coroutines, and reflexive capabilities. As a consequence of this design, although Lua is primarily a procedural language, it is frequently used in several different programming paradigms, such as functional, object-oriented, goal-oriented, and concurrent programming, and also for data description. In this paper we discuss what mechanisms Lua features to achieve its flexibility and how programmers use them for different paradigms. © 2010 Springer-Verlag.","",7,"","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","5979 LNCS",,"","1-12","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951550556&doi=10.1007%2f978-3-642-11999-6_1&partnerID=40&md5=aca0ecd60ebf4826323db2341c697c29","","","","",""
"ISI:000278047600001",WebOfScience,"",InProceedings,"Ierusalimschy, Roberto","Programming with Multiple Paradigms in Lua",2010,"Lua is a scripting language used in many industrial applications, with    an emphasis on embedded systems and games. Two key points in the design    of the language that led to its widely adoption are flexibility and    small size. To achieve these two conflicting goals, the design    emphasizes the use of few but powerful mechanisms, such as first-class    functions, associative arrays, coroutines, and reflexive capabilities.    As a consequence of this design, although Lua is primarily a procedural    language, it is frequently used in several different programming    paradigms, such as functional, object-oriented, goal-oriented, and    concurrent programming, and also for data description.    In this paper we discuss what mechanisms Lua features to achieve its    flexibility and how programmers use them for different paradigms.","",6,"978-3-642-11998-9","","5979",,"","1-12","","","FUNCTIONAL AND CONSTRAINT LOGIC PROGRAMMING","","Lecture Notes in Computer Science","Escobar, S.",""
"4570792",IEEE,"10.1109/SASP.2008.4570792",InProceedings,"Huang, P. K.; Hashemi, M. & Ghiasi, S.","System-Level Performance Estimation for Application-Specific MPSoC Interconnect Synthesis",2008,"We present a framework for development of streaming applications as concurrent software modules running on multi-processors system-on-chips (MPSoC). We propose an iterative design space exploration mechanism to customize MPSoC architecture for given applications. Central to the exploration engine is our system-level performance estimation methodology, that both quickly and accurately determine quality of candidate architectures. We implemented a number of streaming applications on candidate architectures that were emulated on an FPGA. Hardware measurements show that our system-level performance estimation method incurs only 15% error in predicting application throughput. More importantly, it always correctly guides design space exploration by achieving 100% fidelity in quality-ranking candidate architectures. Compared to behavioral simulation of compiled code, our system-level estimator runs more than 12 times faster, and requires 7 times less memory.","field programmable gate arrays;multiprocessing systems;parallel architectures;system-on-chip;FPGA;MPSoC interconnect synthesis;design space exploration;system-level performance estimation;Application software;Computational modeling;Computer architecture;Field programmable gate arrays;Hardware;Network synthesis;Software performance;Space exploration;System-on-a-chip;Throughput",6,"","","",,"June","95-100","","","2008 Symposium on Application Specific Processors","","","",""
"Huang2009",SpringerLink,"10.1631/jzus.A0820085",Article,"Huang, Kai; Yan, Xiao-lang; Han, Sang-il; Chae, Soo-ik; Jerraya, Ahmed A.; Popovici, Katalin; Guerin, Xavier; Brisolara, Lisane & Carro, Luigi","Gradual refinement for application-specific MPSoC design from Simulink model to RTL implementation",2009,"The application-specific multiprocessor system-on-chip (MPSoC) architecture is becoming an attractive solution to deal with increasingly complex embedded applications, which require both high performance and flexible programmability. As an effective method for MPSoC development, we present a gradual refinement flow starting from a high-level Simulink model to a synthesizable and executable hardware and software specification. The proposed methodology consists of five different abstract levels: Simulink combined algorithm and architecture model (CAAM), virtual architecture (VA), transactional accurate architecture (TA), virtual prototype (VP) and field-programmable gate array (FPGA) emulation. Experimental results of Motion-JPEG and H.264 show that the proposed gradual refinement flow can generate various MPSoC architectures from an original Simulink model, allowing processor, communication and tasks design space exploration.","",7,"","Journal of Zhejiang University-SCIENCE A","10",2,"Feb","151--164","","https://doi.org/10.1631/jzus.A0820085","","","","",""
